Category,Item_Code,Price,Quantity
16,aft,0.12,363
16,aft,0.134,5236
16,hs,0.045,5216
16,hs,0.071,11164
16,hs,0.09,15910
16,hs,0.099,80
16,hs,0.1,200
16,hs,0.12,363
16,hs,0.122,64
16,hs,0.134,5209
16,xf,0.042,5216
16,xf,0.051,80
16,xf,0.066,11164
16,xf,0.089,15910
16,xf,0.114,64
16,xf,0.136,363
16,xf,0.138,40
16,xf,0.151,91398
16,zd,0.099,5216
16,zd,0.155,11164
16,zd,0.162,363
16,zd,0.207,15910
16,zd,0.246,40
16,zd,0.251,344
16,zd,0.335,5527
16,agb,0.006,707
16,agb,0.045,5216
16,agb,0.054,40
16,agb,0.07,11164
16,agb,0.093,15910
16,agb,0.122,363
16,agb,0.185,80
16,agb,0.188,264
16,agb,0.251,999
16,za,0.006,654
16,za,0.04,5216
16,za,0.054,40
16,za,0.064,11164
16,za,0.086,15910
16,za,0.098,1
16,za,0.174,1
16,za,0.376,707
16,za,0.502,5411
16,apr,0.03,3432
16,apr,0.031,9460
16,apr,0.038,363
16,apr,0.042,14126
16,apr,0.054,35
16,apr,0.08,200
16,apr,0.107,363
16,ght,0.264,1000
16,ght,0.265,1
16,ght,0.275,80
16,ght,0.334,39076
16,akq,0.032,5216
16,akq,0.048,363
16,akq,0.05,11164
16,akq,0.067,15910
16,akq,0.075,280
16,akq,0.087,40
16,akq,0.1,180
16,bou,0.043,5216
16,bou,0.046,11164
16,bou,0.06,15910
16,bou,0.126,563
16,bou,0.154,40
16,bou,0.167,592
16,gmsg,0.751,363
16,gmsg,0.763,80
16,gmsg,1,128
16,fs,0.008,5754
16,fs,0.054,40
16,fs,0.064,5216
16,fs,0.102,11164
16,fs,0.104,363
16,fs,0.128,15910
16,fs,0.147,80
16,fs,0.151,64
16,fs,0.2,95821
16,aag,0.027,359
16,aag,0.04,200
16,aag,0.043,5216
16,aag,0.068,11164
16,aag,0.086,15910
16,aag,0.089,80
16,aag,0.1,64
16,aag,0.12,40
16,aag,0.134,5565
16,abc,0.007,246
16,abc,0.008,8914
16,abc,0.054,33
16,abc,0.06,278
16,abc,0.071,5216
16,abc,0.1,64
16,abc,0.107,11164
16,abc,0.127,15910
16,abc,0.134,5395
16,abr,0.018,5216
16,abr,0.028,11527
16,abr,0.038,16254
16,abr,0.051,112
16,aec,0.015,362
16,aec,0.02,200
16,aec,0.054,144
16,aec,0.071,69
16,ael,0.011,8240
16,ael,0.024,363
16,ael,0.051,280
16,ael,0.054,40
16,ael,0.071,5216
16,ael,0.1,32569
16,agc,0.031,363
16,agc,0.043,5216
16,agc,0.054,40
16,agc,0.068,11164
16,agc,0.091,15910
16,agc,0.1,344
16,agc,0.134,436
16,age,0.026,363
16,age,0.075,280
16,age,0.1,5069
16,agf,0.028,363
16,agf,0.039,5216
16,agf,0.062,11164
16,agf,0.083,15910
16,agf,0.1,344
16,agf,0.12,40
16,agf,0.134,5224
16,agm,0.015,8293
16,agm,0.039,5216
16,agm,0.048,64
16,agm,0.054,40
16,agm,0.062,11164
16,agm,0.063,363
16,agm,0.083,15910
16,agm,0.089,280
16,agm,0.118,5450
16,ahe,0.011,362
16,ahe,0.019,5216
16,ahe,0.031,11128
16,ahe,0.038,344
16,ahe,0.04,15874
16,ahe,0.051,5520
16,akc,0.016,363
16,akc,0.031,5216
16,akc,0.048,11164
16,akc,0.064,15910
16,akc,0.089,344
16,akc,0.104,40
16,akc,0.118,5165
16,akp,0.032,363
16,akp,0.07,5216
16,akp,0.089,344
16,akp,0.104,40
16,akp,0.11,11164
16,akp,0.118,21391
16,akx,0.035,5216
16,akx,0.054,11164
16,akx,0.056,363
16,akx,0.072,15910
16,akx,0.089,280
16,akx,0.104,40
16,akx,0.118,160
16,ale,0.016,363
16,ale,0.018,5216
16,ale,0.028,11164
16,ale,0.038,16190
16,ale,0.051,5139
16,alo,0.008,7838
16,alo,0.054,40
16,alo,0.063,5216
16,alo,0.1,11164
16,alo,0.104,363
16,alo,0.134,15910
16,alo,0.147,80
16,alo,0.151,264
16,alo,0.2,311
16,amh,0.028,363
16,amh,0.074,80
16,amh,0.075,200
16,amh,0.087,40
16,amh,0.1,72
16,aml,0.042,5216
16,aml,0.066,11164
16,aml,0.07,363
16,aml,0.087,15910
16,aml,0.1,280
16,aml,0.12,40
16,aml,0.134,1058
16,dd,0.038,5216
16,dd,0.048,363
16,dd,0.06,11164
16,dd,0.08,15910
16,dd,0.087,80
16,dd,0.089,264
16,dd,0.104,40
16,dd,0.118,5264
16,ej,0.018,5216
16,ej,0.027,363
16,ej,0.028,11128
16,ej,0.038,16218
16,ej,0.051,387
16,fj,0.015,363
16,fj,0.039,5216
16,fj,0.05,80
16,fj,0.06,64
16,fj,0.062,11164
16,fj,0.067,21337
16,hep,0.071,443
16,hep,0.094,60
16,hk,0.012,363
16,hk,0.026,5216
16,hk,0.042,11164
16,hk,0.055,15910
16,hk,0.062,80
16,hk,0.063,264
16,hk,0.084,90789
16,it,0.01,363
16,it,0.058,5216
16,it,0.075,280
16,it,0.082,64
16,it,0.091,11164
16,it,0.1,21115
16,kiq,0.091,80
16,kiq,0.181,363
16,kiq,0.2,60
16,kr,0.006,677
16,kr,0.022,5216
16,kr,0.034,11164
16,kr,0.035,363
16,kr,0.046,15910
16,kr,0.051,200
16,kr,0.054,40
16,kr,0.059,80
16,kr,0.06,64
16,kr,0.067,5389
16,lx,0.024,5579
16,lx,0.038,11508
16,lx,0.05,15910
16,lx,0.051,5347
16,mp,0.035,363
16,mp,0.062,5216
16,mp,0.096,11164
16,mp,0.128,15910
16,mp,0.144,80
16,mp,0.151,264
16,mp,0.187,40
16,mp,0.2,173
16,nn,0.055,363
16,nn,0.094,5216
16,nn,0.147,11164
16,nn,0.196,15910
16,nn,0.226,344
16,nn,0.227,40
16,nn,0.302,94
16,ru,0.028,363
16,ru,0.087,5216
16,ru,0.091,15910
16,ru,0.093,11164
16,ru,0.094,264
16,ru,0.111,39
16,ru,0.12,80
16,ru,0.124,27
16,tr,0.011,7961
16,tr,0.012,63
16,tr,0.024,361
16,tr,0.054,40
16,tr,0.06,200
16,tr,0.068,80
16,tr,0.082,5216
16,tr,0.128,11164
16,tr,0.134,21624
16,xe,0.01,363
16,xe,0.011,5210
16,xe,0.016,11158
16,xe,0.022,15904
16,xe,0.024,344
16,xe,0.032,5279
16,lz,0.031,5216
16,lz,0.048,11164
16,lz,0.064,15910
16,lz,0.075,707
16,lz,0.087,20
16,lz,0.1,187
16,xo,0.022,363
16,xo,0.043,5216
16,xo,0.068,11164
16,xo,0.091,15910
16,xo,0.118,344
16,xo,0.144,40
16,xo,0.158,127
16,mw,0.006,730
16,mw,0.008,7604
16,mw,0.035,361
16,mw,0.054,20
16,mw,0.06,280
16,mw,0.064,5216
16,mw,0.102,11164
16,mw,0.136,15910
16,mw,0.138,64
16,mw,0.2,549
16,etsy,0.6,363
16,etsy,0.667,21966
16,guc,0.075,363
16,guc,0.1,80
16,opd,0.011,443
16,opd,0.014,20
16,tnst,0.02,443
16,ayk,0.126,363
16,ayk,0.167,80
16,hrnjie,0.062,80
16,hrnjie,0.063,363
16,gr_bg,0.016,360
16,gr_bg,0.02,53
16,se,0.063,80
16,se,0.076,362
16,gr_tl,0.1,80
16,gr_tl,0.12,363
16,tcw,1.219,443
16,scrf,0.075,443
56,fb,0.067,2651
56,fb,0.087,1
56,fb,0.128,754
56,fb,0.177,264
56,fb,0.258,384
56,fb,0.264,304
56,fb,0.291,695
56,fb,0.314,144
56,vi,0.01,741
56,vi,0.116,150
56,vi,0.123,679
56,vi,0.126,162
56,vi,0.158,798
56,vi,0.181,76
56,vi,0.188,214
56,vi,0.235,1154
56,vi,0.294,797
56,dh,0.103,1121
56,dh,0.112,709
56,dh,0.116,1
56,dh,0.276,91
56,dh,0.407,426
56,dh,0.48,218
56,dh,1.501,6206
56,dh,1.687,5912
56,dh,1.793,12
56,dh,1.797,930
56,ds,0.014,1236
56,ds,0.047,5610
56,ds,0.067,1
56,ds,0.082,99
56,ds,0.091,11144
56,ds,0.11,11438
56,ds,0.112,294
56,ds,0.116,1
56,ds,0.135,1041
56,hw,0.052,99
56,hw,0.075,5574
56,hw,0.076,629
56,hw,0.162,783
56,hw,0.17,10982
56,hw,0.196,1
56,hw,0.207,11276
56,hw,0.234,280
56,hw,0.251,436
56,zk,0.068,1
56,zk,0.076,1431
56,zk,0.211,97
56,zk,0.24,529
56,zk,0.256,5520
56,zk,0.384,11060
56,zk,0.62,11354
56,zk,0.783,1127
56,pm,0.008,2113
56,pm,0.047,5616
56,pm,0.059,99
56,pm,0.067,11162
56,pm,0.078,1
56,pm,0.112,11456
56,pm,0.136,1027
56,ig,0.054,1
56,ig,0.067,1331
56,ig,0.098,1
56,ig,0.123,85
56,ig,0.134,5004
56,ig,0.135,8960
56,ig,0.154,19
56,ig,0.175,257
56,ig,0.199,683
56,ig,0.206,9236
56,ig,0.251,123
56,tg,0.4,516
56,tg,1.209,1000
56,tg,1.247,74
56,tg,1.511,240
56,tg,3.419,5196
56,tg,3.752,10652
56,tg,5.386,12
56,tg,5.526,5
56,tg,7.184,10946
56,tg,7.412,104
56,yl,0.006,701
56,yl,0.104,1398
56,yl,0.144,5616
56,yl,0.19,99
56,yl,0.196,1
56,yl,0.219,11180
56,yl,0.323,11474
56,yl,0.399,737
56,im,0.006,621
56,im,0.116,1
56,im,0.118,99
56,im,0.131,5076
56,im,0.132,10612
56,im,0.19,10906
56,im,0.231,746
56,oi,0.118,2531
56,oi,0.187,1
56,oi,0.196,1
56,oi,1.516,268
56,oi,1.772,5060
56,oi,1.986,5336
56,oi,2.341,12
56,oi,2.388,146
56,nv,0.006,741
56,nv,0.011,1416
56,nv,0.078,1
56,nv,0.122,5616
56,nv,0.216,99
56,nv,0.243,11180
56,nv,0.349,11474
56,nv,0.411,879
56,ab,0.11,5616
56,ab,0.116,1
56,ab,0.202,99
56,ab,0.228,11180
56,ab,0.327,11474
56,ab,0.384,222
56,am,0.094,1
56,am,0.098,1
56,am,0.118,1443
56,am,0.195,68
56,am,0.207,834
56,am,0.211,71
56,am,0.256,257
56,am,0.282,182
56,am,0.326,12
56,am,0.335,130
56,mb,0.067,765
56,mb,0.08,5616
56,mb,0.112,592
56,mb,0.138,99
56,mb,0.154,362
56,mb,0.163,11180
56,mb,0.218,11474
56,mb,0.232,12
56,mb,0.235,5
56,mb,0.254,114
56,uk,0.006,663
56,uk,0.008,1278
56,uk,0.131,5616
56,uk,0.278,11180
56,uk,0.284,99
56,uk,0.503,252
56,uk,0.526,11474
56,uk,0.595,12
56,uk,0.627,308
56,mm,0.068,5538
56,mm,0.134,99
56,mm,0.146,11012
56,mm,0.192,736
56,mm,0.2,11306
56,mm,0.232,11
56,mm,0.235,830
56,ub,0.094,1
56,ub,0.098,1
56,ub,0.107,91
56,ub,0.111,1423
56,ub,0.116,4932
56,ub,0.166,10318
56,ub,0.306,725
56,ub,0.353,10594
56,ub,0.4,12
56,ub,0.411,870
56,tw,0.052,4626
56,tw,0.098,1
56,tw,0.111,680
56,tw,0.127,10178
56,tw,0.14,10472
56,tw,0.166,1166
56,wa,1.503,1
56,wa,1.714,398
56,wa,1.738,17
56,wa,3.482,1764
56,wa,4.263,7028
56,wa,6.392,7322
56,wa,7.317,12
56,wa,7.369,132
56,nf,0.006,753
56,nf,0.062,1367
56,nf,0.075,5604
56,nf,0.078,1
56,nf,0.127,99
56,nf,0.143,10844
56,nf,0.164,11138
56,nf,0.188,856
56,bz,0.036,1316
56,bz,0.063,88
56,bz,0.07,652
56,bz,0.078,5052
56,bz,0.116,1
56,bz,0.12,10616
56,bz,0.135,10910
56,bz,0.158,1172
56,go,0.094,1
56,go,0.118,2610
56,go,0.159,92
56,go,0.196,1
56,go,0.204,864
56,go,0.331,228
56,go,0.447,5184
56,go,0.592,10442
56,go,0.631,1000
56,go,0.693,12
56,go,0.702,643
56,go,0.859,10730
56,go,1.014,149
56,ts,0.152,663
56,ts,0.388,6
56,ts,0.39,1
56,ts,0.944,4840
56,ts,1.102,883
56,ts,1.114,4960
56,mt,0.006,648
56,mt,0.068,1692
56,mt,0.095,5616
56,mt,0.114,99
56,mt,0.116,1
56,mt,0.135,11180
56,mt,0.185,545
56,mt,0.327,270
56,mt,0.428,11474
56,mt,0.49,12
56,mt,0.502,147
56,me,0.006,642
56,me,0.078,1
56,me,0.123,5616
56,me,0.135,99
56,me,0.182,11180
56,me,0.199,146
56,me,0.268,11474
56,me,0.303,12
56,me,0.314,768
56,wb,0.123,97
56,wb,0.131,279
56,wb,0.468,5538
56,wb,0.536,10918
56,wb,0.632,275
56,wb,0.676,5
56,wb,0.947,652
56,wb,1.067,11194
56,wb,1.208,459
56,wb,1.224,12
56,wx,0.067,346
56,wx,0.068,1082
56,wx,0.135,89
56,wx,0.158,650
56,wx,0.166,5616
56,wx,0.215,1
56,wx,0.28,11120
56,wx,0.299,286
56,wx,0.426,11414
56,wx,0.502,163
56,kc,0.131,2
56,kc,0.148,228
56,kc,0.185,906
56,kc,0.196,1
56,kc,0.21,623
56,kc,0.266,1202
56,kc,0.3,247
56,kc,0.314,1966
56,sn,0.006,698
56,sn,0.098,1
56,sn,0.102,5616
56,sn,0.117,1
56,sn,0.194,99
56,sn,0.195,146
56,sn,0.219,10982
56,sn,0.304,11276
56,sn,0.361,587
56,lf,0.054,150
56,lf,0.072,1020
56,lf,0.091,11
56,lf,0.1,1032
56,lf,0.103,257
56,lf,0.116,1
56,lf,0.118,933
56,tn,0.012,1385
56,tn,0.039,5616
56,tn,0.072,99
56,tn,0.083,11180
56,tn,0.098,1
56,tn,0.114,11474
56,tn,0.134,1906
56,tx,0.006,604
56,tx,0.055,1423
56,tx,0.068,1
56,tx,0.104,5550
56,tx,0.16,97
56,tx,0.238,10952
56,tx,0.33,11246
56,tx,0.392,1003
56,ul,0.094,1
56,ul,0.288,99
56,ul,0.322,5616
56,ul,0.747,11180
56,ul,0.92,1433
56,ul,1.071,11474
56,ul,1.174,530
56,pf,0.04,5562
56,pf,0.042,653
56,pf,0.086,99
56,pf,0.096,10970
56,pf,0.098,1
56,pf,0.136,11264
56,pf,0.159,1046
56,li,0.006,634
56,li,0.035,5610
56,li,0.05,11174
56,li,0.066,1569
56,li,0.068,11468
56,li,0.071,99
56,li,0.079,982
56,kk,0.159,48
56,kk,0.306,4440
56,kk,0.756,9656
56,kk,1.054,9950
56,kk,1.174,475
56,yi,0.104,5616
56,yi,0.162,674
56,yi,0.171,99
56,yi,0.236,11180
56,yi,0.264,143
56,yi,0.334,11474
56,yi,0.392,440
56,mo,0.034,87
56,mo,0.035,5262
56,mo,0.062,925
56,mo,0.076,8842
56,mo,0.1,9164
56,mo,0.116,1
56,mo,0.118,896
56,zh,0.006,634
56,zh,0.008,1422
56,zh,0.068,5610
56,zh,0.08,98
56,zh,0.13,11150
56,zh,0.166,213
56,zh,0.17,11444
56,zh,0.198,402
56,vz,0.078,5478
56,vz,0.098,1
56,vz,0.099,577
56,vz,0.128,951
56,vz,0.13,99
56,vz,0.158,10856
56,vz,0.2,11150
56,vz,0.235,754
56,fu,0.011,1381
56,fu,0.022,614
56,fu,0.119,5304
56,fu,0.136,1
56,fu,0.207,99
56,fu,0.234,341
56,fu,0.266,10712
56,fu,0.43,11006
56,fu,0.502,942
56,xr,0.006,748
56,xr,0.068,5604
56,xr,0.082,99
56,xr,0.094,11168
56,xr,0.116,1
56,xr,0.206,11462
56,xr,0.235,701
56,agb,0.103,763
56,agb,0.13,5715
56,agb,0.144,11180
56,agb,0.215,11474
56,agb,0.251,969
56,cn,0.079,696
56,cn,0.124,2676
56,cn,0.134,91
56,cn,0.177,8018
56,cn,0.271,8312
56,cn,0.314,757
56,df,0.024,1335
56,df,0.078,5472
56,df,0.079,98
56,df,0.131,10946
56,df,0.156,325
56,df,0.196,1
56,df,0.204,11240
56,df,0.235,174
56,dp,0.004,288
56,dp,0.022,99
56,dp,0.024,11180
56,dp,0.03,1812
56,dp,0.034,11474
56,dp,0.038,5616
56,dp,0.039,1712
56,fs,0.016,1429
56,fs,0.083,5616
56,fs,0.102,99
56,fs,0.134,11180
56,fs,0.202,11474
56,fs,0.235,388
56,ot,0.526,4074
56,ot,0.803,9638
56,ot,0.931,611
56,ot,0.946,253
56,ot,1.204,9932
56,ot,1.38,515
56,bw,0.008,1346
56,bw,0.058,5574
56,bw,0.115,99
56,bw,0.127,11096
56,bw,0.144,11390
56,bw,0.167,1668
56,gp,0.08,378
56,gp,0.119,3754
56,gp,0.155,64
56,gp,0.158,6172
56,aer,0.359,99
56,aer,0.408,11168
56,aer,0.532,5604
56,aer,1.667,11462
56,aer,1.935,456
56,yw,0.02,696
56,yw,0.046,98
56,yw,0.05,11150
56,yw,0.055,11444
56,yw,0.063,6350
56,ajj,0.119,5703
56,ajj,0.13,11168
56,ajj,0.144,11462
56,ajj,0.167,17
56,do,0.042,1000
56,do,0.095,3450
56,do,0.132,8996
56,do,0.143,9290
56,do,0.167,383
56,mc,0.006,695
56,mc,0.078,1
56,mc,0.123,5616
56,mc,0.151,99
56,mc,0.164,11474
56,mc,0.168,11180
56,mc,0.2,301
56,xk,0.006,711
56,xk,0.134,5616
56,xk,0.167,99
56,xk,0.181,11180
56,xk,0.32,11474
56,xk,0.335,217
56,xk,0.392,379
56,dr,0.008,720
56,dr,0.143,99
56,dr,0.171,5616
56,dr,0.177,1
56,dr,0.427,11156
56,dr,0.503,12
56,dr,0.531,217
56,dr,0.603,11450
56,dr,0.705,742
56,kt,0.006,629
56,kt,0.078,1
56,kt,0.188,99
56,kt,0.214,5616
56,kt,0.268,11180
56,kt,0.659,351
56,kt,1.169,11474
56,kt,1.261,12
56,kt,1.321,668
56,qq,0.006,580
56,qq,0.06,99
56,qq,0.066,5610
56,qq,0.068,1
56,qq,0.144,11174
56,qq,0.21,11468
56,qq,0.25,1011
56,ij,0.183,1288
56,ij,0.196,1
56,ij,0.218,5616
56,ij,0.251,760
56,ij,0.336,99
56,ij,0.482,11180
56,ij,0.655,11474
56,ij,0.783,683
56,bl,0.006,657
56,bl,0.059,5598
56,bl,0.116,1
56,bl,0.126,11162
56,bl,0.14,1259
56,bl,0.172,11456
56,bl,0.185,98
56,bl,0.204,604
56,zr,0.006,584
56,zr,0.078,1
56,zr,0.432,5616
56,zr,0.659,11180
56,zr,1.058,99
56,zr,1.103,11474
56,zr,1.302,464
56,ew,0.007,714
56,ew,0.064,5616
56,ew,0.08,11180
56,ew,0.087,1
56,ew,0.103,211
56,ew,0.115,11474
56,ew,0.123,99
56,ew,0.136,597
56,ls,0.132,5616
56,ls,0.163,11180
56,ls,0.171,99
56,ls,0.19,11474
56,ls,0.231,71
56,ka,0.006,609
56,ka,0.172,5616
56,ka,0.185,699
56,ka,0.192,11180
56,ka,0.276,11474
56,ka,0.295,99
56,ka,0.327,147
56,kf,0.006,561
56,kf,0.048,1353
56,kf,0.089,10304
56,kf,0.104,76
56,kf,0.111,5550
56,kf,0.122,10598
56,kf,0.123,269
56,kf,0.14,613
56,fx,0.064,5616
56,fx,0.146,11180
56,fx,0.2,11474
56,fx,0.211,99
56,fx,0.235,62
56,dl,0.006,491
56,dl,0.104,5616
56,dl,0.163,99
56,dl,0.212,11180
56,dl,0.339,11474
56,dl,0.362,247
56,dl,0.392,739
56,an,0.006,654
56,an,0.116,1
56,an,0.131,5616
56,an,0.204,99
56,an,0.231,11180
56,an,0.415,11474
56,an,0.51,424
56,nz,0.006,576
56,nz,0.075,5616
56,nz,0.112,99
56,nz,0.152,1433
56,nz,0.154,11180
56,nz,0.196,1
56,nz,0.204,11474
56,nz,0.235,861
56,et,0.006,664
56,et,0.056,5604
56,et,0.106,11168
56,et,0.134,11462
56,et,0.143,99
56,et,0.158,528
56,xv,0.074,5616
56,xv,0.093,11180
56,xv,0.175,99
56,xv,0.206,11474
56,xv,0.235,85
56,wc,0.116,1
56,wc,0.192,5616
56,wc,0.33,11180
56,wc,0.406,99
56,wc,0.467,11474
56,wc,0.548,488
56,ox,0.41,5616
56,ox,0.586,11180
56,ox,1.123,99
56,ox,1.183,11474
56,ox,1.345,63
56,tf,0.032,5556
56,tf,0.039,11120
56,tf,0.043,11414
56,tf,0.046,99
56,tf,0.051,55
56,ns,0.006,618
56,ns,0.326,5616
56,ns,0.532,11180
56,ns,0.634,99
56,ns,0.942,146
56,ns,1.13,228
56,ns,1.183,11474
56,ns,1.345,391
56,lc,0.004,256
56,lc,0.142,11180
56,lc,0.243,99
56,lc,0.266,5616
56,lc,0.428,11474
56,lc,0.502,1175
56,ads,0.082,5616
56,ads,0.126,99
56,ads,0.672,11180
56,ads,0.717,11474
56,ads,1.25,172
56,yr,0.076,5592
56,yr,0.144,11156
56,yr,0.185,99
56,yr,0.218,11450
56,yr,0.251,80
56,jq,0.155,1
56,jq,0.274,1272
56,jq,0.519,5586
56,jq,1.123,11150
56,jq,1.45,307
56,jq,1.484,11444
56,jq,1.769,129
56,lz,0.369,5616
56,lz,0.65,99
56,lz,0.886,11180
56,lz,1.188,11474
56,lz,1.345,60
56,mv,0.016,1433
56,mv,0.187,99
56,mv,0.203,5616
56,mv,0.668,11180
56,mv,0.887,269
56,mv,1.694,11474
56,mv,1.935,202
56,za,0.006,714
56,za,0.062,5616
56,za,0.098,1
56,za,0.136,11180
56,za,0.156,11474
56,za,0.162,99
56,za,0.181,451
56,jl,0.094,1
56,jl,0.12,5616
56,jl,0.268,11180
56,jl,0.336,11474
56,jl,0.354,99
56,jl,0.4,63
56,gmsg,0.255,99
56,gmsg,1,132
56,kq,0.234,99
56,kq,0.295,5580
56,kq,0.739,11144
56,kq,1.054,11438
56,kq,1.16,533
56,mp,0.34,5616
56,mp,0.407,11180
56,mp,0.603,99
56,mp,1.13,11474
56,mp,1.274,58
56,xf,0.058,5616
56,xf,0.108,99
56,xf,0.124,11180
56,xf,0.168,11474
56,xf,0.204,181
56,ajd,0.395,5616
56,ajd,1.158,11180
56,ajd,1.585,11474
56,ajd,1.797,32
56,ght,0.089,99
56,ght,0.267,5568
56,ght,1,22558
56,ght,1.25,122
56,abc,0.034,1311
56,abc,0.126,5196
56,abc,0.236,10748
56,abc,0.334,11036
56,abc,0.355,225
56,abc,0.392,12
56,blr,0.038,15
56,blr,0.058,378
56,blr,0.084,5942
56,blr,0.112,206
56,blr,0.114,6236
56,blr,0.134,1121
56,bbf,0.264,5616
56,bbf,0.267,11180
56,bbf,0.502,99
56,bbf,0.559,11474
56,bbf,0.667,305
56,etsy,0.443,99
56,etsy,0.667,14
56,bsw,0.361,363
56,guv,0.978,99
56,guv,1.25,32
56,kiq,0.151,99
56,kiq,0.2,32
56,opd,0.014,131
56,hrnjie,0.028,97
56,hrnjie,0.084,12
56,se,0.03,99
56,se,0.067,12
56,tcw,1.567,12
50,fb,0.054,2
50,fb,0.067,397
50,fb,0.087,1
50,fb,0.118,2629
50,fb,0.268,15435
50,fb,0.296,320
50,fb,0.531,320
50,fb,0.584,154
50,mc,0.006,698
50,mc,0.078,1
50,mc,0.203,332
50,mc,0.361,332
50,mc,0.399,26425
50,dh,0.094,1
50,dh,0.116,1
50,dh,0.642,17916
50,dh,0.65,564
50,dh,0.984,332
50,dh,1.278,271
50,dh,1.614,332
50,dh,1.747,1229
50,ds,0.067,159
50,ds,0.116,1
50,ds,0.154,726
50,ds,0.231,320
50,ds,0.292,320
50,ds,0.306,26510
50,tg,1.628,3860
50,tg,1.688,40209
50,tg,1.828,500
50,tg,3.536,312
50,tg,4.006,312
50,tg,4.052,124
50,hw,0.12,1
50,hw,0.131,4578
50,hw,0.196,1
50,hw,0.23,811
50,hw,0.819,332
50,hw,1.115,332
50,hw,1.419,26419
50,zr,0.006,695
50,zr,0.078,1
50,zr,1.059,332
50,zr,1.368,332
50,zr,1.532,4761
50,zr,1.797,26337
50,ls,0.291,332
50,ls,0.424,332
50,ls,0.475,4761
50,ls,0.571,26159
50,zk,0.006,761
50,zk,0.068,1
50,zk,0.292,332
50,zk,0.42,332
50,zk,0.475,4761
50,zk,0.571,26974
50,pm,0.078,1
50,pm,0.142,328
50,pm,0.19,328
50,pm,0.218,623
50,pm,0.258,26458
50,ig,0.054,2
50,ig,0.067,475
50,ig,0.098,1
50,ig,0.138,20276
50,ig,0.225,500
50,ig,0.242,328
50,ig,0.323,328
50,ig,0.451,136
50,yl,0.196,1
50,yl,0.211,108
50,yl,0.23,705
50,yl,0.286,108
50,yl,0.399,26375
50,oi,0.118,486
50,oi,0.187,2
50,oi,0.196,1
50,oi,0.262,3264
50,oi,0.334,24481
50,oi,0.407,1
50,oi,2.343,332
50,oi,2.571,332
50,oi,3.684,557
50,oi,4.175,229
50,ka,0.006,704
50,ka,0.185,754
50,ka,0.278,742
50,ka,0.3,332
50,ka,0.314,332
50,ka,0.43,26125
50,ew,0.006,815
50,ew,0.067,21346
50,ew,0.08,1
50,ew,0.087,1
50,ew,0.216,332
50,ew,0.226,332
50,ew,0.316,878
50,wc,0.116,1
50,wc,0.391,332
50,wc,0.408,332
50,wc,0.475,4761
50,wc,0.571,26149
50,nv,0.076,743
50,nv,0.078,1
50,nv,0.08,1
50,nv,0.394,320
50,nv,0.415,320
50,nv,0.587,26460
50,ab,0.116,1
50,ab,0.256,328
50,ab,0.357,328
50,ab,0.384,26184
50,am,0.094,2
50,am,0.098,1
50,am,0.118,321
50,am,0.175,252
50,am,0.187,715
50,am,0.243,252
50,am,0.263,11985
50,mb,0.067,717
50,mb,0.094,25887
50,mb,0.171,304
50,mb,0.243,304
50,mb,0.258,628
50,uk,0.006,748
50,uk,0.072,25955
50,uk,1.011,332
50,uk,1.223,4758
50,uk,1.325,332
50,uk,1.415,673
50,ub,0.094,23516
50,ub,0.096,604
50,ub,0.098,1
50,ub,0.196,4758
50,ub,0.292,300
50,ub,0.419,300
50,ub,0.451,919
50,nz,0.094,1
50,nz,0.138,701
50,nz,0.196,1
50,nz,0.37,332
50,nz,0.475,4761
50,nz,0.526,332
50,nz,0.571,26721
50,kt,0.076,635
50,kt,0.078,1
50,kt,0.08,1
50,kt,0.09,24550
50,kt,0.342,288
50,kt,0.484,288
50,kt,0.528,677
50,wa,3.403,1
50,wa,5.216,507
50,wa,7.158,332
50,wa,7.69,332
50,wa,12.157,146
50,nf,0.078,1
50,nf,0.08,1
50,nf,0.983,332
50,nf,1.239,332
50,nf,1.345,27839
50,bz,0.006,664
50,bz,0.116,1
50,bz,0.366,332
50,bz,0.527,332
50,bz,0.571,26587
50,ts,0.096,747
50,ts,0.187,1
50,ts,0.39,1
50,ts,0.404,8893
50,ts,1.379,312
50,ts,1.944,312
50,ts,2.072,17512
50,me,0.006,658
50,me,0.076,25918
50,me,0.078,1
50,me,0.08,1
50,me,0.29,324
50,me,0.374,4761
50,me,0.414,324
50,me,0.448,729
50,go,0.094,1
50,go,0.101,1
50,go,0.118,834
50,go,0.196,1
50,go,0.439,3268
50,go,0.464,798
50,go,0.8,11454
50,go,1,324
50,go,1.237,324
50,go,1.321,113
50,za,0.006,750
50,za,0.098,1
50,za,0.174,1
50,za,0.279,320
50,za,0.4,320
50,za,0.43,65
50,lf,0.068,17076
50,lf,0.116,1
50,lf,0.126,204
50,lf,0.128,582
50,lf,0.185,204
50,lf,0.2,896
50,wx,0.006,772
50,wx,0.067,300
50,wx,0.215,1
50,wx,0.439,308
50,wx,0.632,308
50,wx,0.676,25920
50,kc,0.08,1
50,kc,0.116,615
50,kc,0.196,1
50,kc,1.006,332
50,kc,1.325,332
50,kc,1.415,26080
50,tw,0.054,1
50,tw,0.098,1
50,tw,0.131,4670
50,tw,0.291,248
50,tw,0.426,248
50,tw,0.451,26692
50,dp,0.172,8
50,dp,0.227,4749
50,dp,0.255,8
50,dp,0.272,53025
